

-- Schedd: cmssubmit-r1.t2.ucsd.edu : <169.228.38.40:9615?...
 ID      OWNER            SUBMITTED     RUN_TIME ST PRI SIZE CMD               
185873.0   uscms5799       6/2  14:15   0+00:03:22 C  0   97.7 condorExecutable.s
185874.0   uscms5799       6/2  14:15   0+00:05:17 C  0   34.2 condorExecutable.s
185875.0   uscms5799       6/2  14:15   0+00:03:22 C  0   34.2 condorExecutable.s
185876.0   uscms5799       6/2  14:15   0+00:03:31 C  0   34.2 condorExecutable.s
185877.0   uscms5799       6/2  14:15   0+00:06:35 C  0   34.2 condorExecutable.s
185878.0   uscms5799       6/2  14:15   0+00:03:43 C  0   34.2 condorExecutable.s
185879.0   uscms5799       6/2  14:15   0+00:06:21 C  0   34.2 condorExecutable.s
185880.0   uscms5799       6/2  14:15   0+00:04:19 C  0   34.2 condorExecutable.s
185881.0   uscms5799       6/2  14:15   0+00:03:28 C  0   34.2 condorExecutable.s
185882.0   uscms5799       6/2  14:15   0+00:06:54 C  0   34.2 condorExecutable.s
185883.0   uscms5799       6/2  14:15   0+00:02:57 C  0   34.2 condorExecutable.s
185884.0   uscms5799       6/2  14:15   0+00:03:08 C  0   34.2 condorExecutable.s
185885.0   uscms5799       6/2  14:15   0+00:03:52 C  0   34.2 condorExecutable.s
185886.0   uscms5799       6/2  14:15   0+00:03:14 C  0   34.2 condorExecutable.s
185888.0   uscms5799       6/2  14:15   0+00:04:28 C  0   34.2 condorExecutable.s
185889.0   uscms5799       6/2  14:15   0+00:04:36 C  0   34.2 condorExecutable.s
185890.0   uscms5799       6/2  14:15   0+00:02:17 C  0   34.2 condorExecutable.s
185891.0   uscms5799       6/2  14:15   0+00:01:36 C  0   97.7 condorExecutable.s
185892.0   uscms5799       6/2  14:15   0+00:01:11 C  0   34.2 condorExecutable.s
185893.0   uscms5799       6/2  14:15   0+00:01:45 C  0   34.2 condorExecutable.s
185894.0   uscms5799       6/2  14:15   0+00:01:39 C  0   34.2 condorExecutable.s
185895.0   uscms5799       6/2  14:15   0+00:02:03 C  0   34.2 condorExecutable.s
185896.0   uscms5799       6/2  14:15   0+00:03:54 C  0   34.2 condorExecutable.s
185897.0   uscms5799       6/2  14:15   0+00:01:51 C  0   34.2 condorExecutable.s
185898.0   uscms5799       6/2  14:15   0+00:01:55 C  0   34.2 condorExecutable.s
185899.0   uscms5799       6/2  14:15   0+00:03:29 C  0   34.2 condorExecutable.s
185900.0   uscms5799       6/2  14:15   0+00:02:05 C  0   34.2 condorExecutable.s
185901.0   uscms5799       6/2  14:15   0+00:04:05 C  0   34.2 condorExecutable.s
185902.0   uscms5799       6/2  14:15   0+00:05:21 C  0   34.2 condorExecutable.s
185903.0   uscms5799       6/2  14:16   0+00:01:30 C  0   34.2 condorExecutable.s
186019.0   uscms5799       6/2  14:18   0+00:01:07 C  0   34.2 condorExecutable.s
186022.0   uscms5799       6/2  14:18   0+00:04:29 C  0   34.2 condorExecutable.s
186023.0   uscms5799       6/2  14:18   0+00:02:21 C  0   34.2 condorExecutable.s
186024.0   uscms5799       6/2  14:18   0+00:01:20 C  0   34.2 condorExecutable.s
186025.0   uscms5799       6/2  14:18   0+00:02:59 C  0   34.2 condorExecutable.s
186026.0   uscms5799       6/2  14:18   0+00:02:21 C  0   34.2 condorExecutable.s
186027.0   uscms5799       6/2  14:18   0+00:01:55 C  0   34.2 condorExecutable.s
186028.0   uscms5799       6/2  14:18   0+00:01:12 C  0   34.2 condorExecutable.s
186029.0   uscms5799       6/2  14:18   0+00:03:48 C  0   34.2 condorExecutable.s
186030.0   uscms5799       6/2  14:18   0+00:01:02 C  0   34.2 condorExecutable.s
186031.0   uscms5799       6/2  14:18   0+00:01:22 C  0   34.2 condorExecutable.s
186032.0   uscms5799       6/2  14:18   0+00:01:16 C  0   34.2 condorExecutable.s
186033.0   uscms5799       6/2  14:18   0+00:01:14 C  0   34.2 condorExecutable.s
186034.0   uscms5799       6/2  14:18   0+00:02:57 C  0   34.2 condorExecutable.s
186035.0   uscms5799       6/2  14:18   0+00:01:11 C  0   34.2 condorExecutable.s
186036.0   uscms5799       6/2  14:18   0+00:01:12 C  0   34.2 condorExecutable.s
186037.0   uscms5799       6/2  14:18   0+00:12:23 C  0   34.2 condorExecutable.s
186039.0   uscms5799       6/2  14:18   0+00:01:05 C  0   34.2 condorExecutable.s
186040.0   uscms5799       6/2  14:18   0+00:01:06 C  0   34.2 condorExecutable.s
186041.0   uscms5799       6/2  14:18   0+00:03:03 C  0   34.2 condorExecutable.s
186042.0   uscms5799       6/2  14:18   0+00:03:45 C  0   97.7 condorExecutable.s
186043.0   uscms5799       6/2  14:18   0+00:01:10 C  0   34.2 condorExecutable.s
186132.0   uscms5799       6/2  14:21   0+00:04:02 C  0   34.2 condorExecutable.s
186134.0   uscms5799       6/2  14:21   0+00:02:57 C  0   34.2 condorExecutable.s
186140.0   uscms5799       6/2  14:21   0+00:05:27 C  0   34.2 condorExecutable.s
186141.0   uscms5799       6/2  14:21   0+00:03:17 C  0   34.2 condorExecutable.s
186143.0   uscms5799       6/2  14:21   0+00:03:22 C  0   34.2 condorExecutable.s
186155.0   uscms5799       6/2  14:21   0+00:00:01 C  0   34.2 condorExecutable.s
239725.0   uscms5799       6/24 04:42   0+00:00:47 C  0   0.0  condorExecutable.s
239726.0   uscms5799       6/24 04:42   0+00:00:39 C  0   0.0  condorExecutable.s
239729.0   uscms5799       6/24 04:43   0+00:00:27 C  0   0.0  condorExecutable.s
239730.0   uscms5799       6/24 04:43   0+00:02:16 C  0   34.2 condorExecutable.s
239731.0   uscms5799       6/24 04:43   0+00:00:20 C  0   0.0  condorExecutable.s
239732.0   uscms5799       6/24 04:43   0+00:00:21 C  0   12.2 condorExecutable.s
239733.0   uscms5799       6/24 04:43   0+00:00:42 C  0   12.2 condorExecutable.s
239734.0   uscms5799       6/24 04:43   0+00:00:17 C  0   0.0  condorExecutable.s
239735.0   uscms5799       6/24 04:43   0+00:00:40 C  0   0.0  condorExecutable.s
239736.0   uscms5799       6/24 04:43   0+00:00:40 C  0   34.2 condorExecutable.s
239737.0   uscms5799       6/24 04:43   0+00:00:39 C  0   73.2 condorExecutable.s
239738.0   uscms5799       6/24 04:43   0+00:00:38 C  0   34.2 condorExecutable.s
239739.0   uscms5799       6/24 04:43   0+00:00:31 C  0   0.0  condorExecutable.s
239740.0   uscms5799       6/24 04:43   0+00:00:49 C  0   34.2 condorExecutable.s
239741.0   uscms5799       6/24 04:43   0+00:00:31 C  0   0.0  condorExecutable.s
239742.0   uscms5799       6/24 04:43   0+00:00:44 C  0   0.0  condorExecutable.s
240847.0   uscms5799       6/24 05:50   0+00:00:21 C  0   34.2 condorExecutable.s
240848.0   uscms5799       6/24 05:50   0+00:00:21 C  0   0.0  condorExecutable.s
240849.0   uscms5799       6/24 05:50   0+00:00:20 C  0   0.0  condorExecutable.s
240850.0   uscms5799       6/24 05:50   0+00:00:19 C  0   0.0  condorExecutable.s
240851.0   uscms5799       6/24 05:50   0+00:01:09 C  0   34.2 condorExecutable.s
240852.0   uscms5799       6/24 05:50   0+00:00:39 C  0   34.2 condorExecutable.s
240853.0   uscms5799       6/24 05:50   0+00:00:24 C  0   0.0  condorExecutable.s
240854.0   uscms5799       6/24 05:50   0+00:00:37 C  0   0.0  condorExecutable.s
240855.0   uscms5799       6/24 05:50   0+00:00:39 C  0   0.0  condorExecutable.s
240856.0   uscms5799       6/24 05:50   0+00:00:28 C  0   0.0  condorExecutable.s
240857.0   uscms5799       6/24 05:50   0+00:00:28 C  0   24.4 condorExecutable.s
240858.0   uscms5799       6/24 05:50   0+00:00:39 C  0   0.0  condorExecutable.s
240859.0   uscms5799       6/24 05:50   0+00:01:10 C  0   34.2 condorExecutable.s
240860.0   uscms5799       6/24 05:50   0+00:00:33 C  0   0.0  condorExecutable.s
240861.0   uscms5799       6/24 05:50   0+00:00:30 C  0   0.0  condorExecutable.s
240862.0   uscms5799       6/24 05:50   0+00:00:30 C  0   34.2 condorExecutable.s
240863.0   uscms5799       6/24 05:50   0+00:00:49 C  0   0.0  condorExecutable.s
240864.0   uscms5799       6/24 05:50   0+00:00:50 C  0   34.2 condorExecutable.s
240865.0   uscms5799       6/24 05:50   0+00:00:22 C  0   34.2 condorExecutable.s
240866.0   uscms5799       6/24 05:50   0+00:00:31 C  0   34.2 condorExecutable.s
240867.0   uscms5799       6/24 05:50   0+00:00:39 C  0   0.0  condorExecutable.s
240868.0   uscms5799       6/24 05:50   0+00:00:23 C  0   0.0  condorExecutable.s
240869.0   uscms5799       6/24 05:50   0+00:00:20 C  0   34.2 condorExecutable.s
240870.0   uscms5799       6/24 05:51   0+00:00:19 C  0   0.0  condorExecutable.s
240871.0   uscms5799       6/24 05:51   0+00:00:25 C  0   0.0  condorExecutable.s
240872.0   uscms5799       6/24 05:51   0+00:00:21 C  0   34.2 condorExecutable.s
240873.0   uscms5799       6/24 05:51   0+00:00:41 C  0   0.0  condorExecutable.s
240874.0   uscms5799       6/24 05:51   0+00:00:22 C  0   0.0  condorExecutable.s
240875.0   uscms5799       6/24 05:51   0+00:00:27 C  0   0.0  condorExecutable.s
240876.0   uscms5799       6/24 05:52   0+00:00:38 C  0   0.0  condorExecutable.s
240877.0   uscms5799       6/24 05:52   0+00:00:34 C  0   0.0  condorExecutable.s
240878.0   uscms5799       6/24 05:52   0+00:00:33 C  0   34.2 condorExecutable.s
240879.0   uscms5799       6/24 05:52   0+00:00:30 C  0   0.0  condorExecutable.s
240880.0   uscms5799       6/24 05:52   0+00:00:37 C  0   0.0  condorExecutable.s
240881.0   uscms5799       6/24 05:52   0+00:00:25 C  0   0.0  condorExecutable.s
240882.0   uscms5799       6/24 05:52   0+00:00:42 C  0   97.7 condorExecutable.s
240883.0   uscms5799       6/24 05:52   0+00:00:32 C  0   0.0  condorExecutable.s
240884.0   uscms5799       6/24 05:52   0+00:00:43 C  0   0.0  condorExecutable.s
240885.0   uscms5799       6/24 05:52   0+00:00:40 C  0   34.2 condorExecutable.s
240886.0   uscms5799       6/24 05:52   0+00:00:22 C  0   0.0  condorExecutable.s
240887.0   uscms5799       6/24 05:52   0+00:00:32 C  0   0.0  condorExecutable.s
240888.0   uscms5799       6/24 05:52   0+00:00:24 C  0   34.2 condorExecutable.s
240889.0   uscms5799       6/24 05:52   0+00:01:34 C  0   34.2 condorExecutable.s
240890.0   uscms5799       6/24 05:52   0+00:00:26 C  0   0.0  condorExecutable.s
240891.0   uscms5799       6/24 05:52   0+00:00:19 C  0   0.0  condorExecutable.s
240892.0   uscms5799       6/24 05:52   0+00:00:17 C  0   0.0  condorExecutable.s
240893.0   uscms5799       6/24 05:52   0+00:00:31 C  0   34.2 condorExecutable.s
240894.0   uscms5799       6/24 05:52   0+00:01:06 C  0   0.0  condorExecutable.s
240895.0   uscms5799       6/24 05:52   0+00:00:16 C  0   0.0  condorExecutable.s
240896.0   uscms5799       6/24 05:52   0+00:00:21 C  0   34.2 condorExecutable.s
240897.0   uscms5799       6/24 05:52   0+00:00:59 C  0   34.2 condorExecutable.s
240898.0   uscms5799       6/24 05:52   0+00:00:57 C  0   34.2 condorExecutable.s
240899.0   uscms5799       6/24 05:53   0+00:00:57 C  0   34.2 condorExecutable.s
240900.0   uscms5799       6/24 05:53   0+00:00:54 C  0   0.0  condorExecutable.s
240901.0   uscms5799       6/24 05:53   0+00:01:01 C  0   34.2 condorExecutable.s
240902.0   uscms5799       6/24 05:53   0+00:00:49 C  0   0.0  condorExecutable.s
240903.0   uscms5799       6/24 05:53   0+00:00:51 C  0   0.0  condorExecutable.s
240904.0   uscms5799       6/24 05:53   0+00:01:16 C  0   0.0  condorExecutable.s
240905.0   uscms5799       6/24 05:53   0+00:00:23 C  0   0.0  condorExecutable.s
240906.0   uscms5799       6/24 05:53   0+00:00:36 C  0   0.0  condorExecutable.s
240907.0   uscms5799       6/24 05:53   0+00:00:29 C  0   0.0  condorExecutable.s
240908.0   uscms5799       6/24 05:53   0+00:00:32 C  0   34.2 condorExecutable.s
240909.0   uscms5799       6/24 05:53   0+00:00:24 C  0   34.2 condorExecutable.s
240910.0   uscms5799       6/24 05:53   0+00:00:20 C  0   0.0  condorExecutable.s
240911.0   uscms5799       6/24 05:53   0+00:00:56 C  0   0.0  condorExecutable.s
240912.0   uscms5799       6/24 05:53   0+00:00:55 C  0   34.2 condorExecutable.s
240913.0   uscms5799       6/24 05:53   0+00:00:53 C  0   34.2 condorExecutable.s
240914.0   uscms5799       6/24 05:53   0+00:00:59 C  0   0.0  condorExecutable.s
240915.0   uscms5799       6/24 05:53   0+00:00:52 C  0   34.2 condorExecutable.s
240916.0   uscms5799       6/24 05:53   0+00:00:53 C  0   0.0  condorExecutable.s
240917.0   uscms5799       6/24 05:53   0+00:00:53 C  0   34.2 condorExecutable.s
240918.0   uscms5799       6/24 05:53   0+00:00:53 C  0   34.2 condorExecutable.s
240919.0   uscms5799       6/24 05:53   0+00:00:53 C  0   34.2 condorExecutable.s
240920.0   uscms5799       6/24 05:53   0+00:00:53 C  0   34.2 condorExecutable.s
